ClaimID,ClaimantLocation,EventLocation,EventDate,ClaimantLatitude,ClaimantLongitude,EventLatitude,EventLongitude
"A1.1-0000000891","вул. Рінгштрасе, 975, м. Мілан, Італія","вул. Дніпровська, 540, м. Тернопіль, Тернопільська область","13.11.2023-23.11.2023","45.4641943","9.1896346","49.6072645","25.4082094"
"A3.1-0000000892","вул. Пікаділлі, 586, м. Будапешт, Угорщина","м. Мукачево, Закарпатська область #2","02.06.2022","47.5077473","19.0246320","48.4597834","22.7142805"
"A2.1-0000000893","м. Маріуполь, Донецька область #10","вул. Васильківська, 609, м. Охтирка, Сумська область","28.05.2024-05.06.2024","47.0997842","37.4929962","50.2878985","34.8624078"
"A2.1-0000000894","вул. Одеська, 130, м. Суми, Сумська область","вул. Шевченка, 941, м. Мукачево, Закарпатська область","23.03.2024-04.04.2024","50.9439658","34.8608382","48.2953664","23.4466092"
"A2.1-0000000895","вул. Дніпровська, 450, м. Золотоноша, Черкаська область","Полтавська область #8","11.09.2023","49.6689719","32.0427439","49.5662265","34.5819034"
"A3.1-0000000896","м. Бердянськ, Запорізька область #3","вул. Центральна, 417, м. Черкаси, Черкаська область","27.08.2022-07.09.2022","46.7499695","36.8158928","48.9620127","30.7193179"
"A1.1-0000000897","вул. Унтер-ден-Лінден, 170, м. Лісабон, Португалія","вул. Доробок, 293, м. Полтава, Полтавська область","29.11.2024","38.7077507","-9.1365919","49.5860289","34.5565726"
"A1.1-0000000898","вул. Морська, 140, м. Костопіль, Рівненська область","вул. Луганська, 694, м. Костопіль, Рівненська область","06.11.2022-13.11.2022","50.8792198","26.4533981","50.8792198","26.4533981"
"A1.1-0000000899","Київська область #14","м. Охтирка, Сумська область #8","09.07.2023-21.07.2023","50.6303331","30.2908487","50.2878985","34.8624078"
"A1.1-0000000900","Сумська область #12","Донецька область #7","24.11.2022","50.5839515","34.5004127","48.2936481","37.1994870"
"A2.2-0000000901","вул. Франка, 383, м. Обухів, Київська область","Донецька область #8","20.07.2023-03.08.2023","50.1081035","30.6384746","47.6144919","37.4914550"
"A1.1-0000000902","вул. Кільцева, 3, м. Коломия, Івано-Франківська область","м. Коростень, Житомирська область #5","10.11.2023","48.5477486","25.0647659","50.9879559","28.6610721"
"A1.1-0000000903","м. Чугуїв, Харківська область #3","вул. Гоголя, 472, м. Київ, Київська область","18.02.2024","49.8366260","36.6899391","49.7964823","30.1228439"
"A1.1-0000000904","вул. Рінгштрасе, 364, м. Копенгаген, Данія","вул. Княгині Ольги, 203, м. Стрий, Львівська область","12.01.2025","55.6867243","12.5700724","48.7816155","23.2506748"
"A2.1-0000000905","Київська область #15","вул. Гетьмана, 482, м. Павлоград, Дніпропетровська область","29.10.2023","50.3854318","30.7923171","48.5578194","35.9862474"
"A2.2-0000000906","вул. Незалежності, 450, м. Мукачево, Закарпатська область","вул. Франка, 144, м. Калуш, Івано-Франківська область","31.07.2024","48.2953664","23.4466092","49.0241034","24.3721974"
"A1.1-0000000907","м. Бориспіль, Київська область #4","вул. Грушевського, 137, м. Червоноград, Львівська область","03.01.2024","50.3401779","30.8915573","50.5796362","24.1774044"
"A1.1-0000000908","вул. Одеська, 273, м. Покровськ, Донецька область","вул. Васильківська, 508, м. Чугуїв, Харківська область","11.11.2022-17.11.2022","48.2752871","37.1578502","49.8366260","36.6899391"
"A3.1-0000000909","Запорізька область #9","вул. Соборна, 130, м. Луцьк, Волинська область","14.12.2024","47.4613052","35.2519252","50.7558816","25.3469633"
"A1.1-0000000910","вул. Рівненська, 612, м. Словʼянськ, Донецька область","м. Стрий, Львівська область #2","24.09.2023","48.8586421","37.5963609","48.7341964","30.1646124"
"A3.1-0000000911","вул. Єлисейські поля, 633, м. Роттердам, Нідерланди","вул. Дніпровська, 256, м. Костопіль, Рівненська область","17.10.2022","51.9244424","4.4777500","50.8792198","26.4533981"
"A2.2-0000000912","вул. Привокзальна, 486, м. Новоград-Волинський, Житомирська область","м. Луцьк, Волинська область #7","18.12.2024-28.12.2024","50.5940210","27.5939065","50.7328716","25.4023629"
"A2.1-0000000913","м. Суми, Сумська область #7","вул. Лугова, 40, м. Хмельницький, Хмельницька область","24.03.2023","50.8986262","34.7592452","49.4140566","27.0342524"
"A2.1-0000000914","вул. Шевченка, 390, м. Черкаси, Черкаська область","вул. Армійська, 649, м. Миргород, Полтавська область","24.05.2023-30.05.2023","49.3795766","32.1329500","49.9568658","33.6153865"
"A3.1-0000000915","вул. Центральна, 113, м. Вінниця, Вінницька область","вул. Весняна, 729, м. Дрогобич, Львівська область","11.12.2023","49.2415724","28.4401811","49.3513996","23.5061662"
"A1.1-0000000916","вул. Кільцева, 293, м. Сєвєродонецьк, Луганська область","вул. Рівненська, 190, м. Кривий Ріг, Дніпропетровська область","26.11.2024","48.9518456","38.4769391","48.0273124","33.5009995"
"A2.2-0000000917","вул. Луганська, 566, м. Львів, Львівська область","м. Хмельницький, Хмельницька область #6","05.03.2024","49.8066401","24.0611638","49.3593935","26.9364180"
"A2.2-0000000918","вул. Лесі Українки, 909, м. Токмак, Запорізька область","вул. Грушевського, 601, м. Тернопіль, Тернопільська область","21.03.2023-25.03.2023","47.2449469","35.6856729","49.5544746","25.5925196"
"A3.1-0000000919","вул. Гоголя, 352, м. Сарни, Рівненська область","вул. Кільцева дорога, 207, м. Нова Каховка, Херсонська область","04.01.2023","51.3562709","26.5968625","46.7583404","33.3566678"
"A1.1-0000000920","вул. Кільцева дорога, 874, м. Павлоград, Дніпропетровська область","м. Марганець, Дніпропетровська область #3","30.08.2024-10.09.2024","48.5578194","35.9862474","47.6490555","34.6491940"
"A1.1-0000000921","вул. Кармелюка, 954, м. Хуст, Закарпатська область","Харківська область #3","08.09.2023","48.1830617","23.2500625","49.9378035","36.2275593"
